MemberId,company,createdAt,currency,isActive,lastTransactionAmount,lastTransactionAt,role,tier,totalAmountDonated,type,profile,twitter,github,website
46902,,2019-07-22 21:39,USD,True,5,2024-08-01 01:05,ADMIN,0,305,USER,https://opencollective.com/aptalca,,https://github.com/aptalca,https://github.com/aptalca
46903,,2019-07-22 21:39,USD,True,-0.5,2024-08-25 11:54,HOST,0,1.69,ORGANIZATION,https://opencollective.com/opensource,https://twitter.com/OpenSourceColl,,https://oscollective.org/
46904,,2019-07-22 21:48,USD,True,-45.63,2023-10-31 18:03,ADMIN,0,125,USER,https://opencollective.com/j-0-nnymoe,,,
46905,,2019-07-22 21:48,0,True,0,2024-08-27 09:29,MEMBER,0,0,USER,https://opencollective.com/chbmb,,,
46984,,2019-07-23 13:27,0,True,0,2024-08-27 09:29,MEMBER,0,0,USER,https://opencollective.com/hackerman,,,
46985,,2019-07-23 13:27,0,True,0,2024-08-27 09:29,MEMBER,0,0,USER,https://opencollective.com/xe,,,
46986,,2019-07-23 13:27,USD,True,-151.93,2023-05-04 15:49,MEMBER,0,0,USER,https://opencollective.com/stark,,,
46988,,2019-07-23 13:27,0,True,0,2024-08-27 09:29,MEMBER,0,0,USER,https://opencollective.com/saarg,,,
46989,@Pocket,2019-07-23 13:27,0,True,0,2024-08-27 09:29,MEMBER,0,0,USER,https://opencollective.com/bass_rock,https://twitter.com/bass_rock,https://github.com/bassrock,https://twitter.com/bass_rock
46990,,2019-07-23 13:27,0,True,0,2024-08-27 09:29,MEMBER,0,0,USER,https://opencollective.com/phendryx,,,
46991,,2019-07-23 13:27,0,True,0,2024-08-27 09:29,MEMBER,0,0,USER,https://opencollective.com/thelamer,,,
46992,,2019-07-23 13:27,0,True,0,2024-08-27 09:29,MEMBER,0,0,USER,https://opencollective.com/homerr,,,
46993,,2019-07-23 13:27,0,True,0,2024-08-27 09:29,MEMBER,0,0,USER,https://opencollective.com/kodestar,,,
47117,,2019-07-24 15:43,USD,False,5,2020-05-04 05:09,BACKER,backer,55,USER,https://opencollective.com/james-richardson,,,
47959,,2019-08-01 17:04,USD,False,5,2023-04-01 01:11,BACKER,backer,225,COLLECTIVE,https://opencollective.com/dockstarter,,https://github.com/GhostWriters/DockSTARTer,https://dockstarter.com/
48059,,2019-08-02 12:52,USD,False,5,2020-05-02 10:18,BACKER,backer,50,USER,https://opencollective.com/kyle-harding,,,
48314,,2019-08-04 20:12,USD,True,20,2019-08-04 20:12,BACKER,0,20,USER,https://opencollective.com/incognito-f312cf83,,,
48530,,2019-08-06 19:49,USD,False,5,2021-11-01 04:11,BACKER,backer,140,USER,https://opencollective.com/josiah-whitefield,,,
48811,,2019-08-09 21:34,USD,True,5,2019-08-09 21:34,BACKER,0,5,USER,https://opencollective.com/chris-guidry,https://twitter.com/chrisguidry,https://github.com/chriguidry,
48917,,2019-08-11 17:06,USD,True,20,2019-08-11 17:06,BACKER,0,20,USER,https://opencollective.com/kcho-pein,,,
49035,,2019-08-12 14:42,USD,True,2,2023-03-01 02:07,BACKER,0,88,USER,https://opencollective.com/opencollectiveuser80,,https://github.com/RandomNinjaAtk,https://github.com/RandomNinjaAtk
49163,,2019-08-13 19:22,USD,True,20,2019-08-13 19:22,BACKER,0,20,USER,https://opencollective.com/corneliu-giurgiu,,,
49247,,2019-08-14 15:44,USD,False,5,2023-02-01 02:05,BACKER,backer,215,USER,https://opencollective.com/marius-gilberg,https://twitter.com/MariusGilberg,https://github.com/gilbN,https://technicalramblings.com/
49614,,2019-08-19 04:30,USD,False,5,2021-12-01 06:03,BACKER,backer,145,USER,https://opencollective.com/ryan-kuba,,,
49715,,2019-08-20 03:54,USD,True,5,2019-08-20 03:54,BACKER,0,5,USER,https://opencollective.com/luke-russell,,,
50150,,2019-08-24 00:18,USD,True,5,2024-07-01 00:09,BACKER,backer,305,USER,https://opencollective.com/aptalca,,https://github.com/aptalca,https://github.com/aptalca
50604,,2019-08-28 18:19,USD,True,50,2019-08-28 18:19,BACKER,0,50,USER,https://opencollective.com/incognito-5aa96fc1,,,
51019,Longo Consulting,2019-09-01 21:45,USD,True,10,2019-09-01 21:45,BACKER,0,10,USER,https://opencollective.com/driz,,,https://blog.longoconsulting.us
51079,,2019-09-02 14:16,USD,False,5,2019-09-02 14:16,BACKER,backer,5,USER,https://opencollective.com/rasmusbe,,,
51621,,2019-09-07 00:10,USD,True,10,2019-09-07 00:10,BACKER,0,10,USER,https://opencollective.com/brian-moran,,,
51637,,2019-09-07 07:47,USD,True,5,2022-05-01 16:15,BACKER,0,165,USER,https://opencollective.com/emil-johansson,,,
51794,,2019-09-08 14:32,USD,True,5,2019-09-08 14:32,BACKER,0,5,USER,https://opencollective.com/incognito-c15d9fbd,,,
52505,,2019-09-11 08:14,USD,True,5,2019-09-11 08:14,BACKER,0,5,USER,https://opencollective.com/ville-helenius,,,
53695,,2019-09-20 23:01,USD,True,20,2019-09-20 23:01,BACKER,0,20,USER,https://opencollective.com/daniel-brown,,https://github.com/ssddanbrown,https://danb.me
53703,,2019-09-21 03:26,USD,True,6,2023-01-01 03:18,BACKER,0,238,USER,https://opencollective.com/incognito-545493a5,,,
54079,,2019-09-24 14:47,USD,True,2,2019-09-24 14:47,BACKER,0,2,USER,https://opencollective.com/tyler-geneff,,,
54582,,2019-09-27 21:43,USD,True,10,2019-09-27 21:43,BACKER,0,10,USER,https://opencollective.com/incognito-ec0e39fc,,,
54616,,2019-09-28 09:11,USD,True,10,2019-09-28 09:11,BACKER,0,10,USER,https://opencollective.com/incognito-85d4d1a0,,,
54716,,2019-09-29 10:16,USD,True,5,2019-12-02 05:15,BACKER,0,20,USER,https://opencollective.com/stephen-buergler,,,
55550,,2019-10-04 07:27,USD,True,2,2021-08-01 01:14,BACKER,0,46,USER,https://opencollective.com/incognito-1957c0ec,,,
55600,,2019-10-04 16:33,USD,True,5,2024-02-01 01:09,BACKER,0,265,USER,https://opencollective.com/ofek-lev,,,
55868,,2019-10-07 02:09,USD,True,20,2019-10-07 02:09,BACKER,0,20,USER,https://opencollective.com/tj-zimmerman,,,
57053,,2019-10-13 18:48,USD,True,10,2019-10-13 18:48,BACKER,0,10,USER,https://opencollective.com/incognito-6f9fd7a2,,,
57542,,2019-10-14 19:27,USD,True,5,2019-10-14 19:27,BACKER,0,5,USER,https://opencollective.com/incognito-fd7711be,,,
58986,,2019-10-23 19:17,USD,True,5,2021-01-04 23:15,BACKER,0,75,USER,https://opencollective.com/incognito-fdd5d9a5,,,
59311,,2019-10-26 16:23,USD,True,20,2019-10-26 16:23,BACKER,0,20,USER,https://opencollective.com/incognito-3a5f8436,,,
59313,,2019-10-26 17:34,USD,True,5,2024-08-01 18:04,BACKER,0,207,USER,https://opencollective.com/hhood,https://twitter.com/Dave_Parrish,https://github.com/dmp1ce,https://daveparrish.net
60315,,2019-11-03 14:38,USD,True,10,2019-11-03 14:38,BACKER,0,10,USER,https://opencollective.com/helder-ferreira,,,
60792,,2019-11-06 17:19,USD,True,20,2019-11-06 17:19,BACKER,0,20,USER,https://opencollective.com/kirk-lane,,,
60856,,2019-11-07 05:39,USD,True,10,2019-11-07 05:39,BACKER,0,10,USER,https://opencollective.com/incognito-c35bd0e0,,,
61602,,2019-11-13 01:54,USD,True,5,2019-11-13 01:54,BACKER,0,5,USER,https://opencollective.com/matthew-drodge,,,
61852,,2019-11-14 20:44,USD,True,10,2019-11-14 20:44,BACKER,0,10,USER,https://opencollective.com/brandon-rozek,,,
62926,,2019-11-23 20:15,USD,True,20,2019-11-23 20:15,BACKER,0,20,USER,https://opencollective.com/jake-gibson,,,
63005,,2019-11-24 21:27,USD,True,20,2019-11-24 21:27,BACKER,0,20,USER,https://opencollective.com/alan-erringer,,,
63224,,2019-11-26 18:25,USD,True,5,2019-11-26 18:25,BACKER,0,5,USER,https://opencollective.com/jay-collett,,,
63664,,2019-12-01 11:25,USD,True,20,2019-12-01 11:25,BACKER,0,20,USER,https://opencollective.com/brad-beverly,,,
63700,,2019-12-01 16:12,USD,True,20,2019-12-01 16:12,BACKER,0,20,USER,https://opencollective.com/anthony-cozad,,,
63790,,2019-12-02 00:10,USD,True,50,2019-12-02 00:10,BACKER,0,50,USER,https://opencollective.com/scott-kelly,,,
63859,,2019-12-02 13:19,USD,True,20,2019-12-02 13:19,BACKER,0,20,USER,https://opencollective.com/christopher-barlow,,,
63906,,2019-12-02 19:05,USD,True,5,2019-12-02 19:05,BACKER,0,5,USER,https://opencollective.com/ryan-meaux,,,
64018,,2019-12-03 13:25,USD,True,10,2019-12-03 13:25,BACKER,0,10,USER,https://opencollective.com/b_antunes,https://twitter.com/b_antunes,,https://twitter.com/b_antunes
64234,,2019-12-04 18:58,USD,True,20,2019-12-04 18:58,BACKER,0,20,USER,https://opencollective.com/kevin-segreti,,,
64658,,2019-12-08 01:04,USD,True,50,2019-12-08 01:04,BACKER,0,50,USER,https://opencollective.com/steven-daab,,,
64688,,2019-12-08 08:38,USD,True,10,2019-12-08 08:38,BACKER,0,10,USER,https://opencollective.com/mirko-malisan,,,
64949,,2019-12-10 03:30,USD,True,5,2019-12-10 03:30,BACKER,0,5,USER,https://opencollective.com/alexander-hoerle,,,
64955,,2019-12-10 04:55,USD,True,5,2019-12-10 04:55,BACKER,0,5,USER,https://opencollective.com/tyler-griesinger,,,
65213,,2019-12-11 19:49,USD,True,10,2019-12-11 19:49,BACKER,0,10,USER,https://opencollective.com/tony-giacomo,,,
65217,,2019-12-11 21:01,USD,True,20,2019-12-11 21:01,BACKER,0,20,USER,https://opencollective.com/richard-thompson,,,
65250,,2019-12-12 03:03,USD,True,2,2024-08-01 00:06,BACKER,0,114,USER,https://opencollective.com/burke-davis,,,
65260,,2019-12-12 05:58,USD,True,5,2019-12-12 05:58,BACKER,0,5,USER,https://opencollective.com/kaustubh-k,,,
65261,,2019-12-12 05:58,0,True,0,2024-08-27 09:29,BACKER,0,5,FUND,https://opencollective.com/salesforce,https://twitter.com/salesforce,https://github.com/salesforce,https://engineering.salesforce.com
65301,,2019-12-12 12:05,USD,True,20,2023-02-22 15:26,BACKER,0,80,USER,https://opencollective.com/patrick-hebert,,,
65323,,2019-12-12 16:04,USD,True,10,2019-12-12 16:04,BACKER,0,10,USER,https://opencollective.com/benjamin-fajardo,,,
65340,,2019-12-12 19:48,USD,True,10,2019-12-12 19:48,BACKER,0,10,USER,https://opencollective.com/felix-marx,,,
65456,,2019-12-13 15:12,USD,True,2,2020-12-01 08:41,BACKER,0,26,USER,https://opencollective.com/incognito-99d2a360,,,
66173,,2019-12-18 18:26,USD,True,10,2019-12-18 18:26,BACKER,0,10,USER,https://opencollective.com/jeff-lehman,,,
67431,,2019-12-22 23:02,USD,True,2,2020-02-01 05:04,BACKER,0,4,USER,https://opencollective.com/asdasd-wdqdwqw,,,
67588,,2019-12-24 08:44,USD,True,50,2019-12-24 08:44,BACKER,0,50,USER,https://opencollective.com/yanis-guesmia,,,
67707,,2019-12-25 23:51,USD,True,-78.52,2022-07-26 02:38,CONTRIBUTOR,0,125,USER,https://opencollective.com/j-0-nnymoe,,,
67770,,2019-12-26 18:23,USD,True,10,2019-12-26 18:23,BACKER,0,10,USER,https://opencollective.com/will-irwin,,,
67792,@linuxserver,2019-12-26 23:47,USD,True,-40.28,2024-05-14 17:01,BACKER,0,7,USER,https://opencollective.com/drizuid,https://twitter.com/linuxserverio,https://github.com/linuxserver,https://www.linuxserver.io
67915,,2019-12-28 07:46,USD,True,5,2019-12-28 07:46,BACKER,0,5,USER,https://opencollective.com/andrew-jabrucki,,,
69189,,2020-01-07 14:49,USD,True,10,2020-01-07 14:49,BACKER,0,10,USER,https://opencollective.com/incognito-1a3f9cb8,,,
69236,,2020-01-07 19:36,USD,False,5,2021-09-01 09:08,BACKER,backer,105,USER,https://opencollective.com/martin-dimitrov,https://twitter.com/kuhaleyka,https://github.com/MafiaInc,https://mafiainc.net
70041,,2020-01-12 08:28,USD,True,20,2020-01-12 08:28,BACKER,0,20,USER,https://opencollective.com/robert-nixon,,,
70107,,2020-01-12 23:22,USD,True,20,2020-01-12 23:22,BACKER,0,20,USER,https://opencollective.com/adam-marcucci,,,
70108,,2020-01-12 23:55,USD,True,20,2020-01-12 23:55,BACKER,0,20,USER,https://opencollective.com/breland-miley,,,
70168,,2020-01-13 12:12,USD,True,20,2020-01-13 12:12,BACKER,0,20,USER,https://opencollective.com/ilshidur,https://twitter.com/Ilshidur,https://github.com/Ilshidur,https://nicolas-coutin.com
70477,,2020-01-14 08:26,USD,True,5,2020-01-14 08:26,BACKER,0,5,USER,https://opencollective.com/tom-de-wilde,,,
70561,,2020-01-14 22:26,USD,True,100,2020-01-14 22:26,BACKER,0,100,USER,https://opencollective.com/robert-dinkel,,,
70562,,2020-01-14 22:31,USD,True,10,2020-01-14 22:31,BACKER,0,10,USER,https://opencollective.com/joshua-wood1,,,
70803,,2020-01-16 05:47,USD,True,20,2020-01-16 05:47,BACKER,0,20,USER,https://opencollective.com/kevin-bouffard,,,
70816,,2020-01-16 08:31,USD,True,20,2020-01-16 08:31,BACKER,0,20,USER,https://opencollective.com/edward-crosby,,,
71104,,2020-01-18 10:39,USD,True,5,2020-01-18 10:39,BACKER,0,5,USER,https://opencollective.com/james-lord-pc_arcade,,,
71129,,2020-01-18 15:42,USD,True,10,2020-01-18 15:42,BACKER,0,10,USER,https://opencollective.com/andre-tezikov,,,
71132,,2020-01-18 15:49,USD,True,20,2020-01-18 15:49,BACKER,0,20,USER,https://opencollective.com/scott-case,,,
71161,,2020-01-18 20:57,USD,True,5,2024-08-01 06:01,BACKER,backer,275,USER,https://opencollective.com/donald,,,
71449,,2020-01-21 01:18,USD,False,5,2021-06-01 18:03,BACKER,backer,85,USER,https://opencollective.com/dan3,,,
71550,,2020-01-21 15:51,USD,False,-95.35,2022-05-24 00:02,BACKER,backer,125,USER,https://opencollective.com/j-0-nnymoe,,,
71832,,2020-01-23 07:54,USD,True,10,2020-01-23 07:54,BACKER,0,10,USER,https://opencollective.com/cristian-sandu,,,
72186,,2020-01-25 14:02,USD,True,5,2020-01-25 14:02,BACKER,0,5,USER,https://opencollective.com/incognito-09c4b6b2,,,
72858,,2020-01-30 16:08,USD,True,10,2020-01-30 16:08,BACKER,0,10,USER,https://opencollective.com/david-burgess,,,
73181,,2020-02-02 04:46,USD,True,5,2020-02-02 04:46,BACKER,0,5,USER,https://opencollective.com/derek,,,
73383,,2020-02-03 16:26,USD,True,5,2020-02-03 16:26,BACKER,0,5,USER,https://opencollective.com/stian-molvik,,,
73511,,2020-02-04 08:33,USD,True,20,2020-02-04 08:33,BACKER,0,20,USER,https://opencollective.com/silvan-allemann,,,
74179,,2020-02-08 18:47,USD,True,15,2020-02-08 18:47,BACKER,0,15,USER,https://opencollective.com/unkleloki,,,
74215,,2020-02-09 01:55,USD,True,10,2020-02-09 01:55,BACKER,0,10,USER,https://opencollective.com/incognito-3bdcb1af,,,
76019,,2020-02-20 04:02,USD,True,50,2020-02-20 04:02,BACKER,0,50,USER,https://opencollective.com/chance-zibolski,,,
76244,,2020-02-22 02:43,USD,True,10,2020-02-22 02:43,BACKER,0,10,ORGANIZATION,https://opencollective.com/basilisk-technology-corp,,,
76372,,2020-02-23 14:45,USD,True,20,2020-02-23 14:45,BACKER,0,20,USER,https://opencollective.com/ulrich-schaefer,,,
76747,,2020-02-26 07:32,USD,True,20,2020-02-26 07:32,BACKER,0,20,USER,https://opencollective.com/mattias,,,
77280,,2020-02-29 02:43,USD,True,5,2020-02-29 02:43,BACKER,0,5,USER,https://opencollective.com/agustin-gonzalez,,,
77726,,2020-03-03 05:14,USD,True,20,2020-03-03 05:14,BACKER,0,20,USER,https://opencollective.com/dan-elder,,,
78176,,2020-03-05 15:58,USD,True,-440,2020-03-05 19:50,CONTRIBUTOR,0,0,USER,https://opencollective.com/chris-hunt,,,
78242,,2020-03-05 20:26,USD,True,20,2020-03-05 20:26,BACKER,0,20,USER,https://opencollective.com/peter-siklosi,,,
78748,,2020-03-09 17:48,USD,True,2.5,2020-03-09 17:48,BACKER,0,2.5,USER,https://opencollective.com/luud-van-keulen,,,
78915,,2020-03-10 20:27,USD,True,5,2024-08-01 05:02,BACKER,0,270,USER,https://opencollective.com/jonathan-valin,,,
79086,,2020-03-11 22:39,USD,True,20,2020-03-11 22:39,BACKER,0,20,USER,https://opencollective.com/incognito-1cd1504e,,,
79499,,2020-03-14 11:09,USD,True,20,2020-03-14 11:09,BACKER,0,20,USER,https://opencollective.com/patrick-myles,,,
80355,,2020-03-18 21:25,USD,True,100,2020-03-18 21:25,BACKER,0,100,USER,https://opencollective.com/frode-michalsen,,,
80932,,2020-03-21 20:11,USD,True,20,2020-03-21 20:11,BACKER,0,20,USER,https://opencollective.com/mark-lopez,,,
81368,,2020-03-24 04:30,USD,True,10,2020-03-24 04:30,BACKER,0,10,USER,https://opencollective.com/mario-olmedo,,,
81556,,2020-03-24 22:08,USD,True,5,2024-08-01 02:03,BACKER,backer,2830,USER,https://opencollective.com/eric-schultz,,,
81593,,2020-03-25 00:03,USD,True,10,2020-03-25 00:03,BACKER,0,10,USER,https://opencollective.com/mike-smith1,,,
82033,,2020-03-26 19:42,USD,True,5,2022-02-01 19:08,BACKER,0,15,USER,https://opencollective.com/roach1,,,
82307,,2020-03-28 06:20,USD,True,30,2020-03-28 06:20,BACKER,0,30,USER,https://opencollective.com/stefan-meyer,,,
82888,,2020-03-30 18:34,USD,True,10,2020-03-30 18:34,BACKER,0,10,USER,https://opencollective.com/patrik-bornesjoe,,,
83965,,2020-04-02 22:00,USD,True,50,2020-04-02 22:00,BACKER,0,50,USER,https://opencollective.com/daniel-oconnor,,,
85759,,2020-04-08 19:29,USD,True,5,2020-04-08 19:29,BACKER,0,5,USER,https://opencollective.com/incognito-c9f10a19,,,
86038,,2020-04-09 16:41,USD,True,20,2020-04-09 16:41,BACKER,0,20,USER,https://opencollective.com/adam-beck,,,
86384,,2020-04-10 16:05,USD,True,5,2024-08-01 02:03,BACKER,backer,265,USER,https://opencollective.com/mountainmaster,,,https://ma7u.eu/
86572,,2020-04-11 12:11,USD,True,5,2024-08-01 01:08,BACKER,backer,265,USER,https://opencollective.com/steve-thompson,,,
86667,,2020-04-11 17:32,USD,True,10,2020-04-11 17:32,BACKER,0,10,USER,https://opencollective.com/thechiefmeat,,,
86683,Sawmill Data Studio,2020-04-11 19:28,USD,True,5,2021-04-01 10:03,BACKER,0,10,USER,https://opencollective.com/henry-palacios,,,https://maphcricket.tumblr.com/
86733,,2020-04-12 01:22,USD,True,10,2020-04-12 01:22,BACKER,0,10,USER,https://opencollective.com/kyle-ali,,,
86770,,2020-04-12 08:30,USD,True,20,2020-04-12 08:30,BACKER,0,20,USER,https://opencollective.com/glen,,,
86824,,2020-04-12 13:32,USD,True,5,2020-04-12 13:32,BACKER,0,5,USER,https://opencollective.com/frederico-quaggio,,,
87471,,2020-04-14 15:34,USD,True,10,2020-04-14 15:34,BACKER,0,10,USER,https://opencollective.com/simone1,,,
87596,,2020-04-14 22:17,USD,True,10,2020-04-14 22:17,BACKER,0,10,USER,https://opencollective.com/alex-camilleri,https://twitter.com/AlexKalopsia,,
88717,,2020-04-17 21:53,USD,True,10,2020-04-17 21:53,BACKER,0,10,ORGANIZATION,https://opencollective.com/davidnburgess,https://twitter.com/davidnburgess,,https://dbtechreviews.com
89345,,2020-04-19 14:19,USD,True,1,2024-08-02 10:02,BACKER,0,56,USER,https://opencollective.com/incognito-0043879c,,,
90399,,2020-04-22 01:41,USD,True,20,2020-04-22 01:41,BACKER,0,20,USER,https://opencollective.com/max-steffens,,,
90506,,2020-04-22 11:06,USD,False,5,2021-01-04 22:15,BACKER,backer,45,USER,https://opencollective.com/incognito-1d9360c8,,,
91065,,2020-04-23 19:48,USD,True,5,2020-04-23 19:48,BACKER,0,5,USER,https://opencollective.com/incognito-b4af8cb7,,,
91160,,2020-04-24 07:25,USD,True,10,2020-04-24 07:25,BACKER,0,10,USER,https://opencollective.com/shad,,,
91342,,2020-04-24 18:57,USD,True,10,2020-04-24 18:57,BACKER,0,10,USER,https://opencollective.com/brandon-davis,,https://github.com/ubdavis,https://subdavis.com
91429,,2020-04-25 07:12,USD,True,20,2020-04-25 07:12,BACKER,0,20,USER,https://opencollective.com/yann-segaud,,,
91672,,2020-04-26 01:01,USD,True,5,2020-04-26 01:01,BACKER,0,5,USER,https://opencollective.com/theo-sinitsin,,,
91844,,2020-04-26 22:49,USD,True,5,2020-04-26 22:49,BACKER,0,5,USER,https://opencollective.com/incognito-de35d017,,,
91927,,2020-04-27 09:06,USD,True,10,2020-04-27 09:06,BACKER,0,10,USER,https://opencollective.com/stan464,,,
93655,,2020-05-01 17:13,USD,True,50,2020-05-01 17:13,BACKER,0,50,USER,https://opencollective.com/rodrigo-dominguez,,,
94614,,2020-05-04 20:09,USD,True,10,2020-05-04 20:09,BACKER,0,10,USER,https://opencollective.com/erik-carlsson,,,
95254,,2020-05-06 15:35,USD,True,20,2020-05-06 15:35,BACKER,0,20,USER,https://opencollective.com/jeremy-karpenske,,,
95685,,2020-05-07 18:28,USD,True,5,2020-05-07 18:28,BACKER,0,5,USER,https://opencollective.com/incognito-22de0168,,,
95796,,2020-05-08 01:54,USD,True,10,2020-05-08 01:54,BACKER,0,10,USER,https://opencollective.com/incognito-460d7310,,,
95989,,2020-05-08 15:02,USD,True,10,2020-05-08 15:02,BACKER,0,10,USER,https://opencollective.com/jeffrey-matt,,,
96829,,2020-05-12 09:54,USD,True,5,2020-05-12 09:54,BACKER,0,5,USER,https://opencollective.com/michele-perrotta,,,
97024,,2020-05-12 22:07,USD,True,20,2020-05-12 22:07,BACKER,0,20,USER,https://opencollective.com/kevin-alston,,,
97026,,2020-05-12 22:39,USD,True,20,2020-05-12 22:39,BACKER,0,20,USER,https://opencollective.com/anton-shapiro,,,
97556,,2020-05-14 16:51,USD,True,20,2020-05-14 16:51,BACKER,0,20,USER,https://opencollective.com/peter-burzynski,,,
97599,,2020-05-14 18:44,USD,True,5,2024-06-01 01:06,CONTRIBUTOR,0,305,USER,https://opencollective.com/aptalca,,https://github.com/aptalca,https://github.com/aptalca
97760,,2020-05-15 10:54,USD,True,1,2024-08-01 01:09,BACKER,0,287,USER,https://opencollective.com/rampant-panda,,,https://rampantpanda.com
98007,,2020-05-16 09:25,USD,False,5,2022-07-01 02:12,BACKER,backer,130,USER,https://opencollective.com/nemanja-grujicic,,,
98249,,2020-05-17 14:42,USD,True,20,2020-05-17 14:42,BACKER,0,20,USER,https://opencollective.com/dave-lane1,,,
98485,,2020-05-18 13:41,USD,True,5,2020-05-18 13:41,BACKER,0,5,USER,https://opencollective.com/christopher-nethercott,,,
99137,,2020-05-20 14:56,USD,True,5,2020-06-09 14:41,BACKER,0,15,USER,https://opencollective.com/christopher-cryptopher,,,
99449,,2020-05-21 16:59,USD,True,20,2020-05-21 16:59,BACKER,0,20,USER,https://opencollective.com/jonas-hakanson,,,
99878,,2020-05-23 07:15,USD,True,10,2020-05-23 07:15,BACKER,0,10,USER,https://opencollective.com/eddie-fok,,,
99914,,2020-05-23 11:58,USD,True,10,2020-05-23 11:58,BACKER,0,10,USER,https://opencollective.com/incognito-141a14f9,,,
100099,,2020-05-24 10:52,USD,True,10,2020-05-24 10:52,BACKER,0,10,USER,https://opencollective.com/gabriel-ribeiro1,,,
100846,,2020-05-27 12:10,USD,True,5,2020-09-30 09:56,BACKER,0,10,USER,https://opencollective.com/chris-mallia,,,
100902,,2020-05-27 15:13,USD,True,20,2020-05-27 15:13,BACKER,0,20,USER,https://opencollective.com/daniel-frankcom,,,
101197,,2020-05-28 14:13,USD,True,10,2020-05-28 14:13,BACKER,0,10,USER,https://opencollective.com/paul-hovey,,,
101552,@AltaModaTech,2020-05-29 17:01,USD,True,20,2020-05-29 17:01,BACKER,0,20,USER,https://opencollective.com/j-burnett,https://twitter.com/wjburnett,https://github.com/jburnett,https://AltaModaTech.com/
101612,,2020-05-29 22:52,USD,True,5,2020-05-29 22:52,BACKER,0,5,USER,https://opencollective.com/hitch-bro,,,
101795,,2020-05-30 18:31,USD,True,5,2020-05-30 18:31,BACKER,0,5,USER,https://opencollective.com/danieljan,,,
101806,,2020-05-30 20:50,USD,True,2,2023-01-02 01:04,BACKER,0,39,USER,https://opencollective.com/karan,https://twitter.com/karangoel,,
102424,,2020-06-02 10:14,USD,True,5,2020-06-02 10:14,BACKER,0,5,USER,https://opencollective.com/enrico-oreglia,,,
103487,,2020-06-05 14:34,USD,True,10,2020-06-05 14:34,BACKER,0,10,USER,https://opencollective.com/remi-marcoux,,,
103595,,2020-06-05 22:22,USD,True,5,2020-06-05 22:22,BACKER,0,5,USER,https://opencollective.com/incognito-81a3d273,,,
104102,,2020-06-08 09:20,USD,True,5,2024-08-01 00:07,BACKER,backer,255,USER,https://opencollective.com/jordansne,https://twitter.com/jordansne,https://github.com/jordanne,https://jordansne.com
104303,,2020-06-08 19:34,USD,True,10,2020-06-08 19:34,BACKER,0,10,USER,https://opencollective.com/douglas-kravitz,,,
105078,,2020-06-11 18:12,USD,True,20,2024-08-01 10:03,BACKER,0,114,USER,https://opencollective.com/nikola,,,
105774,,2020-06-15 00:53,USD,False,5,2022-02-01 10:06,BACKER,backer,105,USER,https://opencollective.com/jorge-castro1,,,
107007,,2020-06-19 02:41,USD,True,20,2020-06-19 02:41,BACKER,0,20,USER,https://opencollective.com/christopher-malec,,,
107055,,2020-06-19 07:58,USD,True,5,2020-10-03 06:50,BACKER,0,15,USER,https://opencollective.com/casper-lasschuit,,,
109301,,2020-06-26 18:45,USD,True,10,2020-06-26 18:45,BACKER,0,10,USER,https://opencollective.com/marvin-nakata,,,
110514,,2020-07-02 00:20,USD,True,2,2024-08-01 00:08,BACKER,0,101,USER,https://opencollective.com/scott-grigsby,,,
110818,,2020-07-02 23:25,USD,True,20,2020-07-02 23:25,BACKER,0,20,USER,https://opencollective.com/incognito-651b2b74,,,
111207,,2020-07-05 09:24,USD,True,20,2020-07-05 09:24,BACKER,0,20,USER,https://opencollective.com/yannic-schreiber,,,
112521,,2020-07-10 19:04,USD,True,20,2020-07-10 19:04,BACKER,0,20,USER,https://opencollective.com/christian-meyer2,,,
112642,,2020-07-11 12:31,USD,True,20,2020-07-11 12:31,BACKER,0,20,USER,https://opencollective.com/albert2,,,
113590,,2020-07-15 23:04,USD,True,50,2020-07-15 23:04,BACKER,0,50,USER,https://opencollective.com/cameron-sanders,,,https://limitunknown.com
114304,,2020-07-18 20:01,USD,True,20,2020-07-18 20:01,BACKER,0,20,USER,https://opencollective.com/incognito-a7367d93,,,
114318,,2020-07-18 21:53,USD,True,5,2020-07-18 21:53,BACKER,0,5,USER,https://opencollective.com/mike-terninko,,,
115023,,2020-07-22 17:44,USD,True,10,2020-07-22 17:44,BACKER,0,10,USER,https://opencollective.com/nicholas-jones,,,
115479,,2020-07-25 05:03,USD,True,5,2020-07-25 05:03,BACKER,0,5,USER,https://opencollective.com/ahmed-rizawan,,,
115547,,2020-07-25 14:58,USD,True,50,2020-07-25 14:58,BACKER,0,50,USER,https://opencollective.com/incognito-bd056088,,,
115639,,2020-07-26 15:07,USD,True,6,2020-07-26 15:07,BACKER,0,6,USER,https://opencollective.com/vladimir-rusinov,,,
116007,,2020-07-28 10:20,USD,True,5,2020-07-28 10:20,BACKER,0,5,USER,https://opencollective.com/incognito-d6a3a9f3,,,
116406,,2020-07-30 07:44,USD,True,5,2020-07-30 07:44,BACKER,0,5,USER,https://opencollective.com/julian-lukwata,,,
116836,,2020-08-01 04:16,USD,True,10,2020-08-01 04:16,BACKER,0,10,USER,https://opencollective.com/jennifer-wise,,,
